
# Arjan Koning 2023-09-07 (p,2n)

20107003  1 # AK 2022-12-12 n  35  79 103m Kjelberg 1966
22837013  1 # AK 2022-12-12 n  35  79 103m Shimizu 2004
23032012  1 # AK 2022-12-12 n  35  79 103m Furuta 2008
20107006  1 # AK 2022-12-12 n  35  81 103g Kjelberg 1966
30008018  0 # AK 2022-12-12 n  35  81 103g Strohal 1962
31676006  1 # AK 2022-12-12 n  35  81 103g LiangyongZhaoo 2009
40009029  1 # AK 2022-12-12 n  35  81 103g Vinitskaya 1967
10157013  1 # AK 2022-12-12 n  35  81 103m Venugopalarao 1971
20106014  0 # AK 2022-12-12 n  35  81 103m Grimeland 1965
20107005  1 # AK 2022-12-12 n  35  81 103m Kjelberg 1966
20721070  1 # AK 2022-12-12 n  35  81 103m Molla 1977
21104007  0 # AK 2022-12-12 n  35  81 103m Minetti 1967
22391002  1 # AK 2022-12-12 n  35  81 103m Sakane 1997
30008017  0 # AK 2022-12-12 n  35  81 103m Strohal 1962
31676005  1 # AK 2022-12-12 n  35  81 103m LiangyongZhaoo 2009
400090281 1 # AK 2022-12-12 n  35  81 103m Vinitskaya 1967
10484006  0 # AK 2022-12-12 n  48 106 103g Fink 1970
130250023 0 # AK 2022-12-12 n  48 106 103g Mavaddat 1974
20834019  1 # AK 2022-12-12 n  48 106 103g Bormann 1968
40016009  1 # AK 2022-12-12 n  48 106 103g Levkovskii 1964
10484005  1 # AK 2022-12-12 n  48 106 103m Fink 1970
130250022 0 # AK 2022-12-12 n  48 106 103m Mavaddat 1974
21609010  1 # AK 2022-12-12 n  48 106 103m Weigel 1975
22637048  1 # AK 2022-12-12 n  48 106 103m Konno 1993
41614103  1 # AK 2022-12-12 n  48 106 103m Filatenkov 2016
31433002  1 # AK 2022-12-12 n  48 108 103m YuanJunqiann 1994
20540002  1 # AK 2022-12-12 n  48 110 103g Struwe 1974
21976034  1 # AK 2022-12-12 n  48 110 103g Anders 1985
22428002  0 # AK 2022-12-12 n  48 110 103g Sakane 1997
30336035  0 # AK 2022-12-12 n  48 110 103g Prasad 1971
21300005  0 # AK 2022-12-12 n  48 110 103m Kayashima 1979
22637050  1 # AK 2022-12-12 n  48 110 103m Konno 1993
31496045  1 # AK 2022-12-12 n  48 110 103m Grallert 1993
41614105  1 # AK 2022-12-12 n  48 110 103m Filatenkov 2016
21976035  1 # AK 2022-12-12 n  48 111 103m Anders 1985
11583017  0 # AK 2022-12-13 n  48 116 103g YUWENYUUU 1967
22433025  1 # AK 2022-12-13 n  48 116 103g Kasugai 1998
21976038  1 # AK 2022-12-13 n  48 116 103m Anders 1985
20519009  1 # AK 2022-12-13 n  55 133 103g Qaim 1970
20519008  1 # AK 2022-12-13 n  55 133 103m Qaim 1970
12872009  0 # AK 2022-12-13 n  68 166 103g Bari 1982
20716020  1 # AK 2022-12-13 n  68 166 103g Qaim 1976
20860005  0 # AK 2022-12-13 n  68 166 103g Liljavirta 1978
31497015  1 # AK 2022-12-13 n  68 166 103g XIANGZHONGKONGG 1998
32693004  1 # AK 2022-12-13 n  68 166 103g JunhuaLuoo 2011
20860009  0 # AK 2022-12-13 n  68 170 103g Liljavirta 1978
32233008  1 # AK 2022-12-13 n  68 170 103g Dzysiuk 2012
326930061 0 # AK 2022-12-13 n  68 170 103g JunhuaLuoo 2011
12033048  1 # AK 2022-12-13 n  68 170 103m Wille 1960
20860010  1 # AK 2022-12-13 n  68 170 103m Liljavirta 1978
10289003  1 # AK 2022-12-13 n  26  58 103m Dyer 1972
10309006  0 # AK 2022-12-13 n  26  58 103m Singh 1972
11718009  0 # AK 2022-12-13 n  26  58 103m Chittendenii 1961
20721025  1 # AK 2022-12-13 n  26  58 103m Molla 1977
21936014  1 # AK 2022-12-13 n  26  58 103m Bahal 1985
30823003  0 # AK 2022-12-13 n  26  58 103m Habbani 1988
30978007  1 # AK 2022-12-13 n  26  58 103m Viennot 1991
21291007  0 # AK 2022-12-13 n  31  69 103g Demechelis 1968
22823008  1 # AK 2022-12-13 n  31  69 103g Nesaraja 2003
400090081 0 # AK 2022-12-13 n  31  69 103g Vinitskaya 1967
10776009  1 # AK 2022-12-13 n  31  69 103m Sigg 1976
11274040  1 # AK 2022-12-13 n  31  69 103m Paul 1953
14291003  1 # AK 2022-12-13 n  31  69 103m Raut 2011
20721060  1 # AK 2022-12-13 n  31  69 103m Molla 1977
20748008  0 # AK 2022-12-13 n  31  69 103m Casanova 1976
20811007  1 # AK 2022-12-13 n  31  69 103m Schwerer 1976
21291005  1 # AK 2022-12-13 n  31  69 103m Demechelis 1968
21339012  0 # AK 2022-12-13 n  31  69 103m Bormann 1962
21426002  0 # AK 2022-12-13 n  31  69 103m Wagner 1971
22823004  1 # AK 2022-12-13 n  31  69 103m Nesaraja 2003
31534003  1 # AK 2022-12-13 n  31  69 103m Pu 2003
327040022 1 # AK 2022-12-13 n  31  69 103m Luo 2012
33132002  1 # AK 2022-12-13 n  31  69 103m Pachuau 2019
400090071 1 # AK 2022-12-13 n  31  69 103m Vinitskaya 1967
207210621 1 # AK 2022-12-13 n  31  71 103g Molla 1977
207480112 1 # AK 2022-12-13 n  31  71 103g Casanova 1976
21291008  0 # AK 2022-12-13 n  31  71 103g Demechelis 1968
22823010  0 # AK 2022-12-13 n  31  71 103g Nesaraja 2003
400090111 0 # AK 2022-12-13 n  31  71 103g Vinitskaya 1967
14291004  1 # AK 2022-12-13 n  31  71 103m Raut 2011
20721061  1 # AK 2022-12-13 n  31  71 103m Molla 1977
207480111 1 # AK 2022-12-13 n  31  71 103m Casanova 1976
20811008  0 # AK 2022-12-13 n  31  71 103m Schwerer 1976
21291006  1 # AK 2022-12-13 n  31  71 103m Demechelis 1968
21426004  1 # AK 2022-12-13 n  31  71 103m Wagner 1971
22466003  1 # AK 2022-12-13 n  31  71 103m Nesaraja 1999
30287002  1 # AK 2022-12-13 n  31  71 103m Grochulski 1975
31534004  1 # AK 2022-12-13 n  31  71 103m Pu 2003
327040032 1 # AK 2022-12-13 n  31  71 103m Luo 2012
33132004  1 # AK 2022-12-13 n  31  71 103m Pachuau 2019
400090101 0 # AK 2022-12-13 n  31  71 103m Vinitskaya 1967
130390032 1 # AK 2022-12-13 n  72 178 103g Meason 1966
314390061 1 # AK 2022-12-13 n  72 178 103g Kirov 1993
130390031 1 # AK 2022-12-13 n  72 178 103m Meason 1966
22311011  1 # AK 2022-12-13 n  72 178 103m Murahira 1996
314390062 1 # AK 2022-12-13 n  72 178 103m Kirov 1993
22935007  1 # AK 2022-12-13 n  80 198 103g Alabyad 2006
23018008  1 # AK 2022-12-13 n  80 198 103g Kasugai 2001
23018010  1 # AK 2022-12-13 n  80 200 103m Kasugai 2001
20289009  1 # AK 2022-12-13 n  67 165 103g Fukuzawa 1961
20289008  1 # AK 2022-12-13 n  67 165 103m Fukuzawa 1961
11274084  0 # AK 2022-12-14 n  53 127 103g Paul 1953
13025008  1 # AK 2022-12-14 n  53 127 103g Mavaddat 1974
21668002  1 # AK 2022-12-14 n  53 127 103g Bormann 1960
30175004  1 # AK 2022-12-14 n  53 127 103g Borbely 1963
31080003  1 # AK 2022-12-14 n  53 127 103g Qaim 1968
40226033  1 # AK 2022-12-14 n  53 127 103g Levkovskii 1970
20721077  1 # AK 2022-12-14 n  53 127 103m Molla 1977
31080007  1 # AK 2022-12-14 n  53 127 103m Qaim 1968
40226034  1 # AK 2022-12-14 n  53 127 103m Levkovskii 1970
10214022  1 # AK 2022-12-14 n  49 115 103g Temperley 1970
21300006  1 # AK 2022-12-14 n  49 115 103g Kayashima 1979
21440004  0 # AK 2022-12-14 n  49 115 103g Coleman 1959
21918008  1 # AK 2022-12-14 n  49 115 103g Ryves 1983
22637057  1 # AK 2022-12-14 n  49 115 103g Konno 1993
30966005  1 # AK 2022-12-14 n  49 115 103g Csikai 1990
31402002  1 # AK 2022-12-14 n  49 115 103g KeWeii 1989
31496049  1 # AK 2022-12-14 n  49 115 103g Grallert 1993
32653002  1 # AK 2022-12-14 n  49 115 103g FeiTuoo 2006
40226029  1 # AK 2022-12-14 n  49 115 103g Levkovskii 1970
40999002  1 # AK 2022-12-14 n  49 115 103g Leshchenko 1987
41614119  1 # AK 2022-12-14 n  49 115 103g Filatenkov 2016
22637056  1 # AK 2022-12-14 n  49 115 103m Konno 1993
31496050  1 # AK 2022-12-14 n  49 115 103m Grallert 1993
40226030  1 # AK 2022-12-14 n  49 115 103m Levkovskii 1970
40999003  1 # AK 2022-12-14 n  49 115 103m Leshchenko 1987
41614118  1 # AK 2022-12-14 n  49 115 103m Filatenkov 2016
11884004  1 # AK 2022-12-14 n  36  80 103m Kondaiah 1968
11884008  1 # AK 2022-12-14 n  36  84 103g Kondaiah 1968
10145005  1 # AK 2022-12-14 n  42  92 103m Lu 1970
10477003  1 # AK 2022-12-14 n  42  92 103m Sigg 1975
11590060  1 # AK 2022-12-14 n  42  92 103m Bramlitt 1963
142510031 1 # AK 2022-12-14 n  42  92 103m Bhike 2009
20338011  1 # AK 2022-12-14 n  42  92 103m Kanda 1972
20554016  1 # AK 2022-12-14 n  42  92 103m Qaim 1971
20841006  1 # AK 2022-12-14 n  42  92 103m Fukuda 1978
20850006  1 # AK 2022-12-14 n  42  92 103m Fujino 1977
21840003  1 # AK 2022-12-14 n  42  92 103m Amemiya 1982
21935011  1 # AK 2022-12-14 n  42  92 103m Atsumi 1984
21990002  0 # AK 2022-12-14 n  42  92 103m Rahman 1985
21999026  1 # AK 2022-12-14 n  42  92 103m Pepelnik 1986
22089068  1 # AK 2022-12-14 n  42  92 103m Ikeda 1988
22093020  1 # AK 2022-12-14 n  42  92 103m Kimura 1990
22125003  1 # AK 2022-12-14 n  42  92 103m Liskien 1990
22159002  1 # AK 2022-12-14 n  42  92 103m Qaim 1989
22641007  1 # AK 2022-12-14 n  42  92 103m Shimitsu 2000
22837014  1 # AK 2022-12-14 n  42  92 103m Shimizu 2004
22889002  1 # AK 2022-12-14 n  42  92 103m Reimer 2005
23032013  1 # AK 2022-12-14 n  42  92 103m Furuta 2008
23233002  1 # AK 2022-12-14 n  42  92 103m Semkova 2014
30008026  0 # AK 2022-12-14 n  42  92 103m Strohal 1962
30809002  1 # AK 2022-12-14 n  42  92 103m Marcinkowski 1986
30825014  1 # AK 2022-12-14 n  42  92 103m Molla 1986
31459003  1 # AK 2022-12-14 n  42  92 103m Garlea 1992
31464032  1 # AK 2022-12-14 n  42  92 103m Osman 1996
31491007  1 # AK 2022-12-14 n  42  92 103m Molla 1997
31495012  1 # AK 2022-12-14 n  42  92 103m Doczi 1998
31496041  1 # AK 2022-12-14 n  42  92 103m Grallert 1993
31762002  1 # AK 2022-12-14 n  42  92 103m KongXiangzhongg 1996
32551002  1 # AK 2022-12-14 n  42  92 103m ZHAOWENRONGG 1998
33024003  1 # AK 2022-12-14 n  42  92 103m Bhike 2006
33038006  1 # AK 2022-12-14 n  42  92 103m Bhike 2012
33129004  1 # AK 2022-12-14 n  42  92 103m Pasha 2019
33148004  1 # AK 2022-12-14 n  42  92 103m Pasha 2020
41321011  1 # AK 2022-12-14 n  42  92 103m Artemev 1980
41614070  1 # AK 2022-12-14 n  42  92 103m Filatenkov 2016
11590063  0 # AK 2022-12-14 n  42  94 103m Bramlitt 1963
22089072  1 # AK 2022-12-14 n  42  94 103m Ikeda 1988
20841007  1 # AK 2022-12-14 n  42  95 103g Fukuda 1978
21935010  1 # AK 2022-12-14 n  42  95 103g Atsumi 1984
22125005  1 # AK 2022-12-14 n  42  95 103g Liskien 1990
32601004  1 # AK 2022-12-14 n  42  95 103g KongXiangzhongg 1992
21935009  1 # AK 2022-12-14 n  42  95 103m Atsumi 1984
22089073  1 # AK 2022-12-14 n  42  95 103m Ikeda 1988
22125006  0 # AK 2022-12-14 n  42  95 103m Liskien 1990
22889006  1 # AK 2022-12-14 n  42  95 103m Reimer 2005
23233004  1 # AK 2022-12-14 n  42  95 103m Semkova 2014
30809004  1 # AK 2022-12-14 n  42  95 103m Marcinkowski 1986
31496042  1 # AK 2022-12-14 n  42  95 103m Grallert 1993
32601003  1 # AK 2022-12-14 n  42  95 103m KongXiangzhongg 1992
41321014  1 # AK 2022-12-14 n  42  95 103m Artemev 1980
41456009  1 # AK 2022-12-14 n  42  95 103m Reimer 2005
10145008  1 # AK 2022-12-14 n  42  97 103g Lu 1970
20850008  1 # AK 2022-12-14 n  42  97 103g Fujino 1977
21141007  1 # AK 2022-12-14 n  42  97 103g Cuzzocrea 1967
218400081 1 # AK 2022-12-14 n  42  97 103g Amemiya 1982
30556003  1 # AK 2022-12-14 n  42  97 103g Chaturverdi 1977
31464031  1 # AK 2022-12-14 n  42  97 103g Osman 1996
10145007  1 # AK 2022-12-14 n  42  97 103m Lu 1970
218400082 1 # AK 2022-12-14 n  42  97 103m Amemiya 1982
22089078  1 # AK 2022-12-14 n  42  97 103m Ikeda 1988
22392004  1 # AK 2022-12-14 n  42  97 103m Gueltekin 2001
22433017  1 # AK 2022-12-14 n  42  97 103m Kasugai 1998
22826002  1 # AK 2022-12-14 n  42  97 103m Bostan 2003
22889011  1 # AK 2022-12-14 n  42  97 103m Reimer 2005
30576007  1 # AK 2022-12-14 n  42  97 103m Srinivasarao 1981
30809007  1 # AK 2022-12-14 n  42  97 103m Marcinkowski 1986
41321017  1 # AK 2022-12-14 n  42  97 103m Artemev 1980
31281002  1 # AK 2022-12-14 n  42  98 103g Gujrathi 1966
10145009  1 # AK 2022-12-14 n  42  98 103m Lu 1970
11590065  1 # AK 2022-12-14 n  42  98 103m Bramlitt 1963
20554012  0 # AK 2022-12-14 n  42  98 103m Qaim 1971
20850009  1 # AK 2022-12-14 n  42  98 103m Fujino 1977
21141008  1 # AK 2022-12-14 n  42  98 103m Cuzzocrea 1967
21840010  1 # AK 2022-12-14 n  42  98 103m Amemiya 1982
21999031  1 # AK 2022-12-14 n  42  98 103m Pepelnik 1986
22089081  1 # AK 2022-12-14 n  42  98 103m Ikeda 1988
22889010  1 # AK 2022-12-14 n  42  98 103m Reimer 2005
23233008  1 # AK 2022-12-14 n  42  98 103m Semkova 2014
30336028  0 # AK 2022-12-14 n  42  98 103m Prasad 1971
30394012  1 # AK 2022-12-14 n  42  98 103m Tikku 1972
30576006  1 # AK 2022-12-14 n  42  98 103m Srinivasarao 1981
30804007  1 # AK 2022-12-14 n  42  98 103m Garlea 1985
30809008  1 # AK 2022-12-14 n  42  98 103m Marcinkowski 1986
30825019  1 # AK 2022-12-14 n  42  98 103m Molla 1986
31281003  0 # AK 2022-12-14 n  42  98 103m Gujrathi 1966
314640291 1 # AK 2022-12-14 n  42  98 103m Osman 1996
314640292 1 # AK 2022-12-14 n  42  98 103m Osman 1996
31496044  1 # AK 2022-12-14 n  42  98 103m Grallert 1993
31762003  1 # AK 2022-12-14 n  42  98 103m KongXiangzhongg 1996
41614077  1 # AK 2022-12-14 n  42  98 103m Filatenkov 2016
30649005M 0 # AK 2022-12-14 n  60 142 103m Gmuca 1983
30649006G 1 # AK 2022-12-14 n  60 144 103g Gmuca 1983
30649006M 1 # AK 2022-12-14 n  60 144 103m Gmuca 1983
11740008  1 # AK 2022-12-14 n  28  58 103g Preiss 1960
20922008  0 # AK 2022-12-14 n  28  58 103g Jeronymo 1963
21936030  1 # AK 2022-12-14 n  28  58 103g Bahal 1985
30811003G 1 # AK 2022-12-14 n  28  58 103g Ribansky 1985
30978025  1 # AK 2022-12-14 n  28  58 103g Viennot 1991
31464016  1 # AK 2022-12-14 n  28  58 103g Osman 1996
108360051 1 # AK 2022-12-14 n  28  58 103m Hudson 1978
11696012  1 # AK 2022-12-14 n  28  58 103m Cross 1963
11740006  0 # AK 2022-12-14 n  28  58 103m Preiss 1960
20836012  1 # AK 2022-12-14 n  28  58 103m Bormann 1966
21936031  1 # AK 2022-12-14 n  28  58 103m Bahal 1985
22338004  1 # AK 2022-12-14 n  28  58 103m Ercan 1991
22820006  1 # AK 2022-12-14 n  28  58 103m Semkova 2004
30644013  1 # AK 2022-12-14 n  28  58 103m Viennot 1982
30811003M 1 # AK 2022-12-14 n  28  58 103m Ribansky 1985
30978024  1 # AK 2022-12-14 n  28  58 103m Viennot 1991
30995005  1 # AK 2022-12-14 n  28  58 103m Sudar 1991
31455006  1 # AK 2022-12-14 n  28  58 103m Buczko 1995
31455007  1 # AK 2022-12-14 n  28  58 103m Buczko 1995
31584003  1 # AK 2022-12-14 n  28  58 103m Avrigeanu 1999
31646005  1 # AK 2022-12-14 n  28  58 103m LiGuozhengg 1990
31646006  1 # AK 2022-12-14 n  28  58 103m LiGuozhengg 1990
40226012  1 # AK 2022-12-14 n  28  58 103m Levkovskii 1970
41614027  1 # AK 2022-12-14 n  28  58 103m Filatenkov 2016
20841005  1 # AK 2022-12-14 n  28  60 103g Fukuda 1978
11740009  0 # AK 2022-12-14 n  28  60 103m Preiss 1960
20390006  1 # AK 2022-12-14 n  28  60 103m Paulsen 1967
20721051  1 # AK 2022-12-14 n  28  60 103m Molla 1977
21936026  1 # AK 2022-12-14 n  28  60 103m Bahal 1985
22338007  1 # AK 2022-12-14 n  28  60 103m Ercan 1991
22433010  1 # AK 2022-12-14 n  28  60 103m Kasugai 1998
22820008  1 # AK 2022-12-14 n  28  60 103m Semkova 2004
30336018  0 # AK 2022-12-14 n  28  60 103m Prasad 1971
30644009  0 # AK 2022-12-14 n  28  60 103m Viennot 1982
30811004  1 # AK 2022-12-14 n  28  60 103m Ribansky 1985
30978008  0 # AK 2022-12-14 n  28  60 103m Viennot 1991
30995004  1 # AK 2022-12-14 n  28  60 103m Sudar 1991
32695003  1 # AK 2022-12-14 n  28  60 103m FengqunZhouu 2011
20899005  1 # AK 2022-12-14 n  28  62 103g Bormann 1966
21936023  1 # AK 2022-12-14 n  28  62 103g Bahal 1985
22433012  1 # AK 2022-12-14 n  28  62 103g Kasugai 1998
30644012  1 # AK 2022-12-14 n  28  62 103g Viennot 1982
30811005G 1 # AK 2022-12-14 n  28  62 103g Ribansky 1985
30978010  1 # AK 2022-12-14 n  28  62 103g Viennot 1991
40008004  0 # AK 2022-12-14 n  28  62 103g Valter 1963
40226016  1 # AK 2022-12-14 n  28  62 103g Levkovskii 1970
11696020  1 # AK 2022-12-14 n  28  62 103m Cross 1963
11740012  0 # AK 2022-12-14 n  28  62 103m Preiss 1960
20721054  1 # AK 2022-12-14 n  28  62 103m Molla 1977
21936024  1 # AK 2022-12-14 n  28  62 103m Bahal 1985
22338010  1 # AK 2022-12-14 n  28  62 103m Ercan 1991
22433011  1 # AK 2022-12-14 n  28  62 103m Kasugai 1998
30644011  1 # AK 2022-12-14 n  28  62 103m Viennot 1982
30811005M 0 # AK 2022-12-14 n  28  62 103m Ribansky 1985
30978009  1 # AK 2022-12-14 n  28  62 103m Viennot 1991
30985015  1 # AK 2022-12-14 n  28  62 103m Molla 1991
32695005  1 # AK 2022-12-14 n  28  62 103m FengqunZhouu 2011
40008003  1 # AK 2022-12-14 n  28  62 103m Valter 1963
40226015  1 # AK 2022-12-14 n  28  62 103m Levkovskii 1970
30290009  0 # AK 2022-12-15 n  76 184 103g Kovacs 1976
20721079  1 # AK 2022-12-15 n  76 186 103g Molla 1977
41614202  1 # AK 2022-12-15 n  76 186 103g Filatenkov 2016
22365013  1 # AK 2022-12-15 n  76 188 103m Satoh 1995
30157002  1 # AK 2022-12-15 n  76 190 103g Rurarz 1972
30290012  1 # AK 2022-12-15 n  76 190 103g Kovacs 1976
31661003  1 # AK 2022-12-15 n  76 190 103g JunhuaLuoo 2009
31664005  1 # AK 2022-12-15 n  76 190 103g JunhuaLuoo 2009
30290013  1 # AK 2022-12-15 n  76 190 103m Kovacs 1976
31661002  1 # AK 2022-12-15 n  76 190 103m JunhuaLuoo 2009
31664004  1 # AK 2022-12-15 n  76 190 103m JunhuaLuoo 2009
41614206  1 # AK 2022-12-15 n  76 190 103m Filatenkov 2016
21609008  1 # AK 2022-12-15 n  46 102 103g Weigel 1975
32552003  1 # AK 2022-12-15 n  46 102 103g KONGXIANGZHONGG 1999
21609007  1 # AK 2022-12-15 n  46 102 103m Weigel 1975
32552002  1 # AK 2022-12-15 n  46 102 103m KONGXIANGZHONGG 1999
400290021 1 # AK 2022-12-15 n  46 104 103g Levkovskii 1971
10772005  0 # AK 2022-12-15 n  46 104 103m White 1972
22433021  1 # AK 2022-12-15 n  46 104 103m Kasugai 1998
400290022 1 # AK 2022-12-15 n  46 104 103m Levkovskii 1971
22433022  1 # AK 2022-12-15 n  46 105 103m Kasugai 1998
30336029  1 # AK 2022-12-15 n  46 105 103m Prasad 1971
10145014  0 # AK 2022-12-15 n  46 106 103g Lu 1970
400290041 1 # AK 2022-12-15 n  46 106 103g Levkovskii 1971
10145013  0 # AK 2022-12-15 n  46 106 103m Lu 1970
22637044  1 # AK 2022-12-15 n  46 106 103m Konno 1993
30336031  1 # AK 2022-12-15 n  46 106 103m Prasad 1971
30556005  0 # AK 2022-12-15 n  46 106 103m Chaturverdi 1977
30740009  1 # AK 2022-12-15 n  46 106 103m Goncalves 1987
32552005  1 # AK 2022-12-15 n  46 106 103m KONGXIANGZHONGG 1999
33146005  1 # AK 2022-12-15 n  46 106 103m Pasha 2020
400290042 1 # AK 2022-12-15 n  46 106 103m Levkovskii 1971
41614095  1 # AK 2022-12-15 n  46 106 103m Filatenkov 2016
10145015  1 # AK 2022-12-15 n  46 108 103g Lu 1970
30336032  1 # AK 2022-12-15 n  46 108 103g Prasad 1971
10772006  1 # AK 2022-12-15 n  46 108 103m White 1972
22433023  1 # AK 2022-12-15 n  46 108 103m Kasugai 1998
10244021  1 # AK 2022-12-15 n  78 194 103g Hankla 1972
20721084  1 # AK 2022-12-15 n  78 194 103g Molla 1977
21440032  1 # AK 2022-12-15 n  78 194 103g Coleman 1959
31622005  1 # AK 2022-12-15 n  78 194 103g JunhuaLuoo 2005
41614218  1 # AK 2022-12-15 n  78 194 103g Filatenkov 2016
41614217  1 # AK 2022-12-15 n  78 194 103m Filatenkov 2016
21440033  1 # AK 2022-12-15 n  78 195 103g Coleman 1959
20721085  1 # AK 2022-12-15 n  78 195 103m Molla 1977
31622006  1 # AK 2022-12-15 n  78 195 103m JunhuaLuoo 2005
41614220  1 # AK 2022-12-15 n  78 195 103m Filatenkov 2016
20031002  1 # AK 2022-12-15 n  78 196 103g Vonach 1966
41614223  1 # AK 2022-12-15 n  78 196 103g Filatenkov 2016
10244022  1 # AK 2022-12-15 n  78 196 103m Hankla 1972
20721086  1 # AK 2022-12-15 n  78 196 103m Molla 1977
31622007  1 # AK 2022-12-15 n  78 196 103m JunhuaLuoo 2005
41614222  1 # AK 2022-12-15 n  78 196 103m Filatenkov 2016
10088003  1 # AK 2022-12-15 n  37  85 103m Husain 1970
10157014  1 # AK 2022-12-15 n  37  85 103m Venugopalarao 1971
20721071  1 # AK 2022-12-15 n  37  85 103m Molla 1977
20898008  1 # AK 2022-12-15 n  37  85 103m Bormann 1966
21659006  1 # AK 2022-12-15 n  37  85 103m Erlandsson 1979
21999016  1 # AK 2022-12-15 n  37  85 103m Pepelnik 1986
22637024  1 # AK 2022-12-15 n  37  85 103m Konno 1993
30350005  0 # AK 2022-12-15 n  37  85 103m Augustyniak 1976
31409004  1 # AK 2022-12-15 n  37  85 103m YuanXialinn 1990
10835023  0 # AK 2022-12-15 n  75 185 103m Sothras 1977
22428010  1 # AK 2022-12-15 n  75 185 103m Sakane 1997
10214020  1 # AK 2022-12-15 n  44  96 103g Temperley 1970
31632007  1 # AK 2022-12-15 n  44  96 103g JunhuaLuoo 2007
31632002  1 # AK 2022-12-15 n  44  96 103m JunhuaLuoo 2007
22637040  1 # AK 2022-12-16 n  44  99 103m Konno 1993
31437003  1 # AK 2022-12-16 n  44  99 103m Kielan 1993
11923010  1 # AK 2022-12-16 n  44 102 103m Gray 1966
22433019  1 # AK 2022-12-16 n  44 102 103m Kasugai 1998
31437005  1 # AK 2022-12-16 n  44 102 103m Kielan 1993
31632009  1 # AK 2022-12-16 n  44 102 103m JunhuaLuoo 2007
13025006  1 # AK 2022-12-16 n  51 121 103g Mavaddat 1974
400290072 1 # AK 2022-12-16 n  51 123 103g Levkovskii 1971
219460021 0 # AK 2022-12-16 n  51 123 103m Inenaga 1984
30517005  1 # AK 2022-12-16 n  51 123 103m Lakshmanadas 1900
400290071 1 # AK 2022-12-16 n  51 123 103m Levkovskii 1971
20716008  1 # AK 2022-12-16 n  62 148 103g Qaim 1976
30051019  0 # AK 2022-12-16 n  62 148 103g Ramaprasad 1969
31497010  1 # AK 2022-12-16 n  62 148 103g XIANGZHONGKONGG 1998
20716007  1 # AK 2022-12-16 n  62 148 103m Qaim 1976
30051018  0 # AK 2022-12-16 n  62 148 103m Ramaprasad 1969
31497009  1 # AK 2022-12-16 n  62 148 103m XIANGZHONGKONGG 1998
231830021 1 # AK 2022-12-16 n  62 152 103g Reyhancan 2012
314390021 1 # AK 2022-12-16 n  62 152 103g Kirov 1993
231830022 1 # AK 2022-12-16 n  62 152 103m Reyhancan 2012
314390022 1 # AK 2022-12-16 n  62 152 103m Kirov 1993
10484008  0 # AK 2022-12-16 n  50 112 103g Fink 1970
22428004  1 # AK 2022-12-16 n  50 112 103g Sakane 1997
30202009  0 # AK 2022-12-16 n  50 112 103g Lulic 1968
31551004  1 # AK 2022-12-16 n  50 112 103g Betak 2005
41032007  1 # AK 2022-12-16 n  50 112 103g Gopych 1987
10484007  1 # AK 2022-12-16 n  50 112 103m Fink 1970
22428003  1 # AK 2022-12-16 n  50 112 103m Sakane 1997
30202008  0 # AK 2022-12-16 n  50 112 103m Lulic 1968
31551003  1 # AK 2022-12-16 n  50 112 103m Betak 2005
40800002  0 # AK 2022-12-16 n  50 112 103m Klyucharev 1963
41032008  1 # AK 2022-12-16 n  50 112 103m Gopych 1987
410320261 0 # AK 2022-12-16 n  50 114 103g Gopych 1987
22089089  1 # AK 2022-12-16 n  50 114 103m Ikeda 1988
31551006  1 # AK 2022-12-16 n  50 114 103m Betak 2005
410320262 1 # AK 2022-12-16 n  50 114 103m Gopych 1987
30202010  1 # AK 2022-12-16 n  50 115 103m Lulic 1968
31551007  1 # AK 2022-12-16 n  50 115 103m Betak 2005
32699002  1 # AK 2022-12-16 n  50 115 103m PuZhongShenggg 2011
30136002  1 # AK 2022-12-16 n  50 116 103g Brzosko 1963
10145017  1 # AK 2022-12-16 n  50 116 103m Lu 1970
22089090  1 # AK 2022-12-16 n  50 116 103m Ikeda 1988
31551008  1 # AK 2022-12-16 n  50 116 103m Betak 2005
41032003  1 # AK 2022-12-16 n  50 116 103m Gopych 1987
10835014  1 # AK 2022-12-16 n  50 116 103n Sothras 1977
41032027  1 # AK 2022-12-16 n  50 116 103n Gopych 1987
10145019  1 # AK 2022-12-16 n  50 117 103g Lu 1970
20540008  1 # AK 2022-12-16 n  50 117 103g Struwe 1974
22089092  1 # AK 2022-12-16 n  50 117 103g Ikeda 1988
30041011  0 # AK 2022-12-16 n  50 117 103g Hasan 1972
30136006  1 # AK 2022-12-16 n  50 117 103g Brzosko 1963
30202013  0 # AK 2022-12-16 n  50 117 103g Lulic 1968
31551011  1 # AK 2022-12-16 n  50 117 103g Betak 2005
326990041 1 # AK 2022-12-16 n  50 117 103g PuZhongShenggg 2011
41614128  1 # AK 2022-12-16 n  50 117 103g Filatenkov 2016
10145018  1 # AK 2022-12-16 n  50 117 103m Lu 1970
20540007  1 # AK 2022-12-16 n  50 117 103m Struwe 1974
22089091  1 # AK 2022-12-16 n  50 117 103m Ikeda 1988
30041010  0 # AK 2022-12-16 n  50 117 103m Hasan 1972
30136007  0 # AK 2022-12-16 n  50 117 103m Brzosko 1963
30202012  1 # AK 2022-12-16 n  50 117 103m Lulic 1968
