# Reference Number = 2408 Incident Particle: neutron  imodel=1 Target: Z= 92 A= 238 Ef = -5.480
# En(MeV) DWV/w        DWVsym/w       DW>/w         DW</w            w         DWS/wd           wd         DWvso/wso       wso
  0.001  16.28152      14.76738      2.030141     -.5159963     0.5719490E-01  1.583406      2.115827      29.19175     -.3633557E-02
  0.002  16.27856      14.76468      2.029774     -.5159027     0.5721568E-01  1.583092      2.116429      29.18643     -.3634882E-02
  0.003  16.27559      14.76199      2.029408     -.5158090     0.5723646E-01  1.582778      2.117031      29.18111     -.3636206E-02
  0.004  16.27263      14.75930      2.029042     -.5157154     0.5725725E-01  1.582464      2.117633      29.17578     -.3637531E-02
  0.005  16.26966      14.75661      2.028676     -.5156218     0.5727803E-01  1.582150      2.118236      29.17046     -.3638856E-02
  0.006  16.26670      14.75392      2.028311     -.5155283     0.5729883E-01  1.581837      2.118838      29.16515     -.3640182E-02
  0.007  16.26374      14.75123      2.027945     -.5154348     0.5731962E-01  1.581523      2.119440      29.15983     -.3641507E-02
  0.008  16.26078      14.74854      2.027579     -.5153413     0.5734042E-01  1.581210      2.120043      29.15452     -.3642833E-02
  0.009  16.25782      14.74586      2.027214     -.5152478     0.5736122E-01  1.580896      2.120645      29.14921     -.3644159E-02
  0.010  16.25486      14.74317      2.026849     -.5151544     0.5738203E-01  1.580583      2.121247      29.14390     -.3645486E-02
  0.020  16.22535      14.71636      2.023204     -.5142222     0.5759030E-01  1.577456      2.127272      29.09091     -.3658763E-02
  0.030  16.19593      14.68966      2.019572     -.5132934     0.5779894E-01  1.574339      2.133298      29.03811     -.3672064E-02
  0.040  16.16663      14.66304      2.015954     -.5123680     0.5800796E-01  1.571234      2.139325      28.98551     -.3685388E-02
  0.050  16.13743      14.63653      2.012349     -.5114459     0.5821735E-01  1.568139      2.145353      28.93309     -.3698737E-02
  0.060  16.10834      14.61011      2.008757     -.5105272     0.5842710E-01  1.565054      2.151383      28.88087     -.3712111E-02
  0.070  16.07935      14.58378      2.005177     -.5096118     0.5863723E-01  1.561980      2.157414      28.82883     -.3725508E-02
  0.080  16.05047      14.55755      2.001611     -.5086997     0.5884774E-01  1.558917      2.163446      28.77698     -.3738929E-02
  0.090  16.02169      14.53142      1.998058     -.5077909     0.5905861E-01  1.555864      2.169480      28.72531     -.3752374E-02
  0.100  15.99301      14.50538      1.994517     -.5068853     0.5926986E-01  1.552821      2.175514      28.67384     -.3765843E-02
  0.200  15.71179      14.25000      1.959801     -.4980062     0.6140276E-01  1.522950      2.235917      28.16901     -.3901858E-02
  0.300  15.44032      14.00346      1.926291     -.4894358     0.6357279E-01  1.494055      2.296404      27.68166     -.4040276E-02
  0.400  15.17808      13.76531      1.893928     -.4811584     0.6577992E-01  1.466087      2.356945      27.21088     -.4181097E-02
  0.500  14.92461      13.53512      1.862652     -.4731592     0.6802411E-01  1.439000      2.417515      26.75585     -.4324320E-02
  0.600  14.67949      13.31250      1.832411     -.4654246     0.7030531E-01  1.412750      2.478085      26.31579     -.4469945E-02
  0.700  14.44230      13.09709      1.803153     -.4579417     0.7262349E-01  1.387296      2.538630      25.88997     -.4617971E-02
  0.800  14.21267      12.88854      1.774833     -.4506984     0.7497861E-01  1.362602      2.599124      25.47771     -.4768398E-02
  0.900  13.99024      12.68652      1.747406     -.4436836     0.7737061E-01  1.338632      2.659543      25.07837     -.4921224E-02
  1.000  13.77469      12.49074      1.720831     -.4368866     0.7979946E-01  1.315352      2.719864      24.69136     -.5076448E-02
  1.100  13.56568      12.30091      1.695069     -.4302974     0.8226512E-01  1.292731      2.780063      24.31611     -.5234071E-02
  1.200  13.36294      12.11677      1.670083     -.4239069     0.8476753E-01  1.270740      2.840118      23.95210     -.5394092E-02
  1.300  13.16619      11.93805      1.645840     -.4177061     0.8730666E-01  1.249352      2.900007      23.59882     -.5556509E-02
  1.400  12.97515      11.76453      1.622306     -.4116868     0.8988246E-01  1.228539      2.959710      23.25581     -.5721321E-02
  1.500  12.78960      11.59599      1.599451     -.4058412     0.9249489E-01  1.208278      3.019207      22.92264     -.5888529E-02
  1.600  12.60929      11.43220      1.577247     -.4001619     0.9514389E-01  1.188546      3.078478      22.59887     -.6058132E-02
  1.700  12.43400      11.27298      1.555665     -.3946420     0.9782942E-01  1.169320      3.137506      22.28412     -.6230128E-02
  1.800  12.26354      11.11813      1.534682     -.3892750     0.1005514      1.150580      3.196272      21.97802     -.6404516E-02
  1.900  12.09770      10.96748      1.514272     -.3840545     0.1033099      1.132306      3.254760      21.68022     -.6581297E-02
  2.000  11.93629      10.82086      1.494412     -.3789748     0.1061047      1.114480      3.312952      21.39037     -.6760469E-02
  2.100  11.77915      10.67810      1.475080     -.3740302     0.1089359      1.097084      3.370834      21.10818     -.6942031E-02
  2.200  11.62610      10.53906      1.456256     -.3692155     0.1118033      1.080102      3.428390      20.83333     -.7125982E-02
  2.300  11.47699      10.40360      1.437921     -.3645257     0.1147070      1.063517      3.485606      20.56555     -.7312322E-02
  2.400  11.33167      10.27157      1.420055     -.3599560     0.1176468      1.047316      3.542469      20.30457     -.7501049E-02
  2.500  11.19000      10.14286      1.402642     -.3555019     0.1206228      1.031483      3.598966      20.05013     -.7692164E-02
  2.600  11.05183      10.01733      1.385663     -.3511591     0.1236348      1.016005      3.655084      19.80198     -.7885664E-02
  2.700  10.91705      9.894866      1.369104     -.3469235     0.1266829      1.000869      3.710812      19.55990     -.8081549E-02
  2.800  10.78552      9.775363      1.352949     -.3427912     0.1297669     0.9860631      3.766139      19.32367     -.8279819E-02
  2.900  10.65714      9.658712      1.337184     -.3387586     0.1328869     0.9715754      3.821054      19.09308     -.8480472E-02
  3.000  10.53178      9.544812      1.321795     -.3348221     0.1360427     0.9573948      3.875547      18.86793     -.8683507E-02
  3.100  10.40936      9.433567      1.306768     -.3309784     0.1392343     0.9435106      3.929610      18.64802     -.8888923E-02
  3.200  10.28975      9.324886      1.292091     -.3272242     0.1424617     0.9299128      3.983233      18.43318     -.9096720E-02
  3.300  10.17288      9.218680      1.277753     -.3235564     0.1457247     0.9165918      4.036408      18.22324     -.9306896E-02
  3.400  10.05863      9.114866      1.263741     -.3199723     0.1490234     0.9035381      4.089128      18.01802     -.9519450E-02
  3.500  9.946940      9.013364      1.250045     -.3164689     0.1523576     0.8907431      4.141385      17.81737     -.9734382E-02
  3.600  9.837709      8.914098      1.236655     -.3130436     0.1557273     0.8781983      4.193173      17.62115     -.9951691E-02
  3.700  9.730861      8.816995      1.223560     -.3096939     0.1591325     0.8658957      4.244486      17.42920     -.1017137E-01
  3.800  9.626318      8.721984      1.210751     -.3064173     0.1625731     0.8538274      4.295317      17.24138     -.1039343E-01
