## header:
##   title: U238(n,x) nuclear model parameters
##   source: TALYS-2.2
##   user: Arjan Koning
##   date: 2026-01-18
##   format: YANDF-0.4
## target:
##   Z: 92
##   A: 238
##   nuclide: U238  
## residual:
##   Z: 92
##   A: 239
##   nuclide: U239  
## parameters: 
##   level density
a                92 239  16.58273
aadjust          92 239   1.00000
gammald          92 239   0.07632
pair             92 239   0.77622
wtableadjust     91 237   1.00000 M1
upbendc          91 237 1.00000E-08 M1
upbende          91 237 8.00000E-01 M1
upbendf          91 237 0.00000E+00 M1
upbendcadjust    91 237 1.00000E+00 M1
upbendeadjust    91 237 1.00000E+00 M1
upbendfadjust    91 237 1.00000E+00 M1
sgr              91 237   0.000 M1
egr              91 237   0.000 M1
ggr              91 237   0.000 M1
sgradjust        91 237   1.000 M1
egradjust        91 237   1.000 M1
ggradjust        91 237   1.000 M1
etable           91 237   0.00000 E2
ftable           91 237   1.00000 E2
wtable           91 237   1.00000 E2
etableadjust     91 237   0.00000 E2
ftableadjust     91 237   1.00000 E2
wtableadjust     91 237   1.00000 E2
etable           91 237   0.00000 M2
ftable           91 237   1.00000 M2
wtable           91 237   1.00000 M2
etableadjust     91 237   0.00000 M2
ftableadjust     91 237   1.00000 M2
wtableadjust     91 237   1.00000 M2
upbendc          91 237 0.00000E+00 M2
upbende          91 237 0.00000E+00 M2
upbendf          91 237 0.00000E+00 M2
upbendcadjust    91 237 1.00000E+00 M2
upbendeadjust    91 237 1.00000E+00 M2
upbendfadjust    91 237 1.00000E+00 M2
sgr              91 237   0.000 M2
egr              91 237   0.000 M2
ggr              91 237   0.000 M2
sgradjust        91 237   1.000 M2
egradjust        91 237   1.000 M2
ggradjust        91 237   1.000 M2
##
## parameters: 
##   fission
##
betafiscor       91 237   1.00000
vfiscor          91 237   0.92500
rmiufiscor       91 237   1.00000
betafiscoradjust   91 237   1.00000
vfiscoradjust    91 237   1.00000
rmiufiscoradjust   91 237   1.00000
bdamp            91 237   0.01000  1
bdampadjust      91 237   1.00000  1
class2width      91 237   0.20000  1
Rtransmom        91 237   0.60000  1
Rclass2mom       91 237   1.00000  1
bdamp            91 237   0.01000  2
bdampadjust      91 237   1.00000  2
class2width      91 237   0.20000  2
Rtransmom        91 237   1.00000  2
Rclass2mom       91 237   1.00000  2
bdamp            91 237   0.01000  3
bdampadjust      91 237   1.00000  3
Rtransmom        91 237   1.00000  3
Rclass2mom       91 237   1.00000  3
## residual:
##   Z: 91
##   A: 236
##   nuclide: Pa236 
## parameters: 
##   level density
a                91 236  16.56209
aadjust          91 236   1.00000
gammald          91 236   0.07664
pair             91 236   0.00000
Pshift           91 236   0.00000   0
Pshiftadjust     91 236   0.00000   0
deltaW           91 236   3.34258   0
Ntop             91 236  30   0
Nlow             91 236   2   0
s2adjust         91 236   1.00000   0
ctable           91 236   0.00000   0
ptable           91 236   0.00000   0
ctableadjust     91 236   0.00000   0
ptableadjust     91 236   0.00000   0
Ufermi           91 236  30.00000   0
cfermi           91 236   5.00000   0
Krotconstant     91 236   1.00000   0
Pshift           91 236   0.00000   1
Pshiftadjust     91 236   0.00000   1
deltaW           91 236   2.50000   1
Ntop             91 236   1   1
Nlow             91 236   0   1
s2adjust         91 236   1.00000   1
ctable           91 236   0.00000   1
ptable           91 236   0.00000   1
ctableadjust     91 236   0.00000   1
ptableadjust     91 236   0.00000   1
Ufermi           91 236  45.00000   1
cfermi           91 236   5.00000   1
Krotconstant     91 236   1.00000   1
Pshift           91 236   0.00000   2
Pshiftadjust     91 236   0.00000   2
deltaW           91 236   0.60000   2
Ntop             91 236   1   2
Nlow             91 236   0   2
s2adjust         91 236   1.00000   2
ctable           91 236   0.00000   2
ptable           91 236   0.00000   2
ctableadjust     91 236   0.00000   2
ptableadjust     91 236   0.00000   2
Ufermi           91 236  45.00000   2
cfermi           91 236   5.00000   2
Krotconstant     91 236   1.00000   2
Pshift           91 236   0.00000   3
Pshiftadjust     91 236   0.00000   3
deltaW           91 236   0.60000   3
Ntop             91 236   1   3
Nlow             91 236   0   3
s2adjust         91 236   1.00000   3
ctable           91 236   0.00000   3
ptable           91 236   0.00000   3
ctableadjust     91 236   0.00000   3
ptableadjust     91 236   0.00000   3
Ufermi           91 236  45.00000   3
cfermi           91 236   5.00000   3
Krotconstant     91 236   1.00000   3
g                91 236  15.73333
gp               91 236   6.06667
gn               91 236   9.66667
gnadjust         91 236   1.00000
gpadjust         91 236   1.00000
gadjust          91 236   1.00000
Risomer          91 236   1.00000
## parameters: 
##   photon strength function
gamgam           91 236   0.00000
gamgamadjust     91 236   1.00000
etable           91 236   0.00000 E1
ftable           91 236   1.00000 E1
wtable           91 236   1.01700 E1
etableadjust     91 236   0.00000 E1
ftableadjust     91 236   1.00000 E1
wtableadjust     91 236   1.00000 E1
etable           91 236   0.00000 M1
ftable           91 236   1.00000 M1
wtable           91 236   1.00000 M1
etableadjust     91 236   0.00000 M1
ftableadjust     91 236   1.00000 M1
wtableadjust     91 236   1.00000 M1
upbendc          91 236 1.00000E-08 M1
upbende          91 236 8.00000E-01 M1
upbendf          91 236 0.00000E+00 M1
upbendcadjust    91 236 1.00000E+00 M1
upbendeadjust    91 236 1.00000E+00 M1
upbendfadjust    91 236 1.00000E+00 M1
sgr              91 236   0.000 M1
egr              91 236   0.000 M1
ggr              91 236   0.000 M1
sgradjust        91 236   1.000 M1
egradjust        91 236   1.000 M1
ggradjust        91 236   1.000 M1
etable           91 236   0.00000 E2
ftable           91 236   1.00000 E2
wtable           91 236   1.00000 E2
etableadjust     91 236   0.00000 E2
ftableadjust     91 236   1.00000 E2
wtableadjust     91 236   1.00000 E2
etable           91 236   0.00000 M2
ftable           91 236   1.00000 M2
wtable           91 236   1.00000 M2
etableadjust     91 236   0.00000 M2
ftableadjust     91 236   1.00000 M2
wtableadjust     91 236   1.00000 M2
upbendc          91 236 0.00000E+00 M2
upbende          91 236 0.00000E+00 M2
upbendf          91 236 0.00000E+00 M2
upbendcadjust    91 236 1.00000E+00 M2
upbendeadjust    91 236 1.00000E+00 M2
upbendfadjust    91 236 1.00000E+00 M2
sgr              91 236   0.000 M2
egr              91 236   0.000 M2
ggr              91 236   0.000 M2
sgradjust        91 236   1.000 M2
egradjust        91 236   1.000 M2
ggradjust        91 236   1.000 M2
##
## parameters: 
##   fission
##
betafiscor       91 236   1.00000
vfiscor          91 236   0.87000
rmiufiscor       91 236   1.00000
betafiscoradjust   91 236   1.00000
vfiscoradjust    91 236   1.00000
rmiufiscoradjust   91 236   1.00000
bdamp            91 236   0.01000  1
bdampadjust      91 236   1.00000  1
class2width      91 236   0.20000  1
Rtransmom        91 236   0.60000  1
Rclass2mom       91 236   1.00000  1
bdamp            91 236   0.01000  2
bdampadjust      91 236   1.00000  2
class2width      91 236   0.20000  2
Rtransmom        91 236   1.00000  2
Rclass2mom       91 236   1.00000  2
bdamp            91 236   0.01000  3
bdampadjust      91 236   1.00000  3
Rtransmom        91 236   1.00000  3
Rclass2mom       91 236   1.00000  3
## residual:
##   Z: 90
##   A: 236
##   nuclide: Th236 
## parameters: 
##   level density
a                90 236  17.08358
aadjust          90 236   1.00000
gammald          90 236   0.07664
pair             90 236   1.56227
Pshift           90 236   0.00000   0
Pshiftadjust     90 236   0.00000   0
deltaW           90 236   3.83704   0
Ntop             90 236  30   0
Nlow             90 236   2   0
s2adjust         90 236   1.00000   0
ctable           90 236   0.00000   0
ptable           90 236   0.00000   0
ctableadjust     90 236   0.00000   0
ptableadjust     90 236   0.00000   0
Ufermi           90 236  30.00000   0
cfermi           90 236   5.00000   0
Krotconstant     90 236   1.00000   0
Pshift           90 236   0.00000   1
Pshiftadjust     90 236   0.00000   1
deltaW           90 236   2.50000   1
Ntop             90 236   1   1
Nlow             90 236   0   1
s2adjust         90 236   1.00000   1
ctable           90 236   0.00000   1
ptable           90 236   0.00000   1
ctableadjust     90 236   0.00000   1
ptableadjust     90 236   0.00000   1
Ufermi           90 236  45.00000   1
cfermi           90 236   5.00000   1
Krotconstant     90 236   1.00000   1
Pshift           90 236   0.00000   2
Pshiftadjust     90 236   0.00000   2
deltaW           90 236   0.60000   2
Ntop             90 236   1   2
Nlow             90 236   0   2
s2adjust         90 236   1.00000   2
ctable           90 236   0.00000   2
ptable           90 236   0.00000   2
ctableadjust     90 236   0.00000   2
ptableadjust     90 236   0.00000   2
Ufermi           90 236  45.00000   2
cfermi           90 236   5.00000   2
Krotconstant     90 236   1.00000   2
Pshift           90 236   0.00000   3
Pshiftadjust     90 236   0.00000   3
deltaW           90 236   0.60000   3
Ntop             90 236   1   3
Nlow             90 236   0   3
s2adjust         90 236   1.00000   3
ctable           90 236   0.00000   3
ptable           90 236   0.00000   3
ctableadjust     90 236   0.00000   3
ptableadjust     90 236   0.00000   3
Ufermi           90 236  45.00000   3
cfermi           90 236   5.00000   3
Krotconstant     90 236   1.00000   3
g                90 236  15.73333
gp               90 236   6.00000
gn               90 236   9.73333
gnadjust         90 236   1.00000
gpadjust         90 236   1.00000
gadjust          90 236   1.00000
Risomer          90 236   1.00000
## parameters: 
##   photon strength function
gamgam           90 236   0.00000
gamgamadjust     90 236   1.00000
etable           90 236   0.00000 E1
ftable           90 236   1.00000 E1
wtable           90 236   1.01700 E1
etableadjust     90 236   0.00000 E1
ftableadjust     90 236   1.00000 E1
wtableadjust     90 236   1.00000 E1
etable           90 236   0.00000 M1
ftable           90 236   1.00000 M1
wtable           90 236   1.00000 M1
etableadjust     90 236   0.00000 M1
ftableadjust     90 236   1.00000 M1
wtableadjust     90 236   1.00000 M1
upbendc          90 236 1.00000E-08 M1
upbende          90 236 8.00000E-01 M1
upbendf          90 236 0.00000E+00 M1
upbendcadjust    90 236 1.00000E+00 M1
upbendeadjust    90 236 1.00000E+00 M1
upbendfadjust    90 236 1.00000E+00 M1
sgr              90 236   0.000 M1
egr              90 236   0.000 M1
ggr              90 236   0.000 M1
sgradjust        90 236   1.000 M1
egradjust        90 236   1.000 M1
ggradjust        90 236   1.000 M1
etable           90 236   0.00000 E2
ftable           90 236   1.00000 E2
wtable           90 236   1.00000 E2
etableadjust     90 236   0.00000 E2
ftableadjust     90 236   1.00000 E2
wtableadjust     90 236   1.00000 E2
etable           90 236   0.00000 M2
ftable           90 236   1.00000 M2
wtable           90 236   1.00000 M2
etableadjust     90 236   0.00000 M2
ftableadjust     90 236   1.00000 M2
wtableadjust     90 236   1.00000 M2
upbendc          90 236 0.00000E+00 M2
upbende          90 236 0.00000E+00 M2
upbendf          90 236 0.00000E+00 M2
upbendcadjust    90 236 1.00000E+00 M2
upbendeadjust    90 236 1.00000E+00 M2
upbendfadjust    90 236 1.00000E+00 M2
sgr              90 236   0.000 M2
egr              90 236   0.000 M2
ggr              90 236   0.000 M2
sgradjust        90 236   1.000 M2
egradjust        90 236   1.000 M2
ggradjust        90 236   1.000 M2
##
## parameters: 
##   fission
##
betafiscor       90 236   1.00000
vfiscor          90 236   0.85000
rmiufiscor       90 236   1.00000
betafiscoradjust   90 236   1.00000
vfiscoradjust    90 236   1.00000
rmiufiscoradjust   90 236   1.00000
